OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_10267	Rhizaria_1	Cercozoa_1							0	0
FOTU_10268	Fungi_1	Rozellomycota_1							0	0
FOTU_10269	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Pezizellaceae_1	Rodwayella_1			0	0
FOTU_10270	Fungi_1	Ascomycota_1	Sordariomycetes_1	Atractosporales_1	Conlariaceae_1	Conlarium_1			0	0
FOTU_10271	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1				0	0
FOTU_10272									0	0
FOTU_10273	Fungi_1								0	0
FOTU_10274	Fungi_1	Ascomycota_1							0	0
FOTU_10275									0	0
FOTU_10276									0	0
FOTU_10277	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1			0	0
FOTU_10278									0	0
FOTU_10279									0	0
FOTU_10280									0	0
FOTU_10281	Fungi_1								0	0
FOTU_10282	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	87.317	100
FOTU_10283	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-ZANF64,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	96.020	100
FOTU_10284									0	0
FOTU_10285	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1	Paraconiothyrium_1	Paraconiothyrium sp  		0	0
FOTU_10286	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_10287	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1		Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	79.048	100
FOTU_10288									0	0
FOTU_10289									0	0
FOTU_10290	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1			0	0
FOTU_10291									0	0
FOTU_10292	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Amblyosporium_1	Amblyosporium botrytis 			0	0
FOTU_10293									0	0
FOTU_10294	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Hygrophoraceae_1	Arrhenia_1			0	0
FOTU_10295									0	0
FOTU_10296									0	0
FOTU_10297									0	0
FOTU_10298									0	0
FOTU_10299									0	0
FOTU_10300									0	0
FOTU_10301	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Orbilia_1	Orbilia delicatula 		0	0
FOTU_10302									0	0
FOTU_10303	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Acarosporales_1					0	0
FOTU_10304									0	0
FOTU_10305									0	0
FOTU_10306									0	0
FOTU_10307	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1	Candida_1	Candida maltosa 			0	0
FOTU_10308									0	0
FOTU_10309	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_10310	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Exophiala_1			0	0
FOTU_10311	Rhizaria_1	Cercozoa_1							0	0
FOTU_10312	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pyronemataceae_1				0	0
FOTU_10313	Fungi_1	Mucoromycota_1	Umbelopsidomycetes_1	Gs23_1					0	0
FOTU_10314									0	0
FOTU_10315	Fungi_1	Ascomycota_1							0	0
FOTU_10316	Fungi_1	Ascomycota_1							0	0
FOTU_10317	Rhizaria_1	Cercozoa_1							0	0
FOTU_10318	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	89.109	100
FOTU_10319									0	0
FOTU_10320	Rhizaria_1	Cercozoa_1							0	0
FOTU_10321	Rhizaria_1	Cercozoa_1							0	0
FOTU_10322	Fungi_1							Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	79.518	82
FOTU_10323									0	0
FOTU_10324									0	0
FOTU_10325									0	0
FOTU_10326	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1					0	0
FOTU_10327	Rhizaria_1	Cercozoa_1							0	0
FOTU_10328									0	0
FOTU_10329	Rhizaria_1	Cercozoa_1							0	0
FOTU_10330	Rhizaria_1	Cercozoa_1							0	0
FOTU_10331	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Diaporthaceae_1	Stenocarpella_1	Stenocarpella maydis 		0	0
FOTU_10332	Rhizaria_1	Cercozoa_1							0	0
FOTU_10333	Fungi_1	Ascomycota_1							0	0
FOTU_10334	Rhizaria_1	Cercozoa_1							0	0
FOTU_10335	Fungi_1	Mucoromycota_1	Endogonomycetes_1	Gs22_1					0	0
FOTU_10336	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Teratosphaeriaceae_1			Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	78.818	100
FOTU_10337	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1				0	0
FOTU_10338									0	0
FOTU_10339									0	0
FOTU_10340									0	0
FOTU_10341	Fungi_1	Mucoromycota_1	Endogonomycetes_1	Gs22_1					0	0
FOTU_10342	Fungi_1	Rozellomycota_1							0	0
FOTU_10343	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1	Inocybe acriolens 		0	0
FOTU_10344	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_10345	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_10346	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Helicodendron_1			0	0
FOTU_10347									0	0
FOTU_10348	Fungi_1								0	0
FOTU_10349									0	0
FOTU_10350	Rhizaria_1	Cercozoa_1							0	0
FOTU_10351	Fungi_1	Ascomycota_1						Fungi-CCHF49C,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces,s__Talaromyces_domesticus	90.196	100
FOTU_10352	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1	Podospora_1			0	0
FOTU_10353									0	0
FOTU_10354	Fungi_1	Ascomycota_1							0	0
FOTU_10355	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Subulicystidium_1			0	0
FOTU_10356	Rhizaria_1	Cercozoa_1							0	0
FOTU_10357	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_10358	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_10359									0	0
FOTU_10360	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Peziza_1	Peziza flavida 		0	0
FOTU_10361									0	0
FOTU_10362									0	0
FOTU_10363									0	0
FOTU_10364									0	0
FOTU_10365									0	0
FOTU_10366	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_10367									0	0
FOTU_10368	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Ophiocordycipitaceae_1	Haptocillium_1			0	0
FOTU_10369	Fungi_1								0	0
FOTU_10370	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_10371									0	0
FOTU_10372	Rhizaria_1	Cercozoa_1							0	0
FOTU_10373									0	0
FOTU_10374	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_10375	Rhizaria_1	Cercozoa_1							0	0
FOTU_10376									0	0
FOTU_10377									0	0
FOTU_10378	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Trichocomaceae_1	Talaromyces_1		Fungi-CCHF49C,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces,s__Talaromyces_domesticus	95.545	100
FOTU_10379	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1	Iodophanus_1			0	0
FOTU_10380	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	81.188	100
FOTU_10381									0	0
FOTU_10382									0	0
FOTU_10383									0	0
FOTU_10384									0	0
FOTU_10385	Rhizaria_1	Cercozoa_1							0	0
FOTU_10386									0	0
FOTU_10387									0	0
FOTU_10388									0	0
FOTU_10389	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Rhizoctonia_1		Fungi-ZANF60,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Rhizoctonia,s__Rhizoctonia_solani	93.500	99
FOTU_10390									0	0
FOTU_10391									0	0
FOTU_10392	Rhizaria_1	Cercozoa_1							0	0
FOTU_10393									0	0
FOTU_10394									0	0
FOTU_10395									0	0
FOTU_10396	Fungi_1	Ascomycota_1	Sordariomycetes_1	Boliniales_1	Boliniaceae_1				0	0
FOTU_10397									0	0
FOTU_10398	Fungi_1	Ascomycota_1	Sordariomycetes_1					Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	75.845	100
FOTU_10399									0	0
FOTU_10400	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Thermothelomyces_1	Thermothelomyces myriococcoides 	Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	81.095	100
FOTU_10401									0	0
FOTU_10402									0	0
FOTU_10403									0	0
FOTU_10404	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_10405	Fungi_1	Basidiomycota_1	Agaricostilbomycetes_1	Agaricostilbales_1	Chionosphaeraceae_1	Kurtzmanomyces_1			0	0
FOTU_10406	Fungi_1							Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	95.833	96
FOTU_10407									0	0
FOTU_10408	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Hymenochaetaceae_1				0	0
FOTU_10409	Rhizaria_1	Cercozoa_1							0	0
FOTU_10410									0	0
FOTU_10411									0	0
FOTU_10412									0	0
FOTU_10413	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_10414	Rhizaria_1	Cercozoa_1							0	0
FOTU_10415	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_10416									0	0
FOTU_10417	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Russulaceae_1	Lactarius_1	Lactarius imperceptus 		0	0
FOTU_10418	Fungi_1								0	0
FOTU_10419	Fungi_1	Blastocladiomycota_1	Blastocladiomycetes_1	Blastocladiales_1					0	0
FOTU_10420	Rhizaria_1	Cercozoa_1							0	0
FOTU_10421									0	0
FOTU_10422									0	0
FOTU_10423	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-ZANF64,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	95.000	100
FOTU_10424									0	0
FOTU_10425	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Neodevriesiaceae_1	Neodevriesia_1	Neodevriesia poagena 		0	0
FOTU_10426	Fungi_1	Calcarisporiellomycota_1	Calcarisporiellomycetes_1	Calcarisporiellales_1	Calcarisporiellaceae_1	Calcarisporiella_1			0	0
FOTU_10427									0	0
FOTU_10428									0	0
FOTU_10429									0	0
FOTU_10430	Fungi_1	Chytridiomycota_1							0	0
FOTU_10431									0	0
FOTU_10432	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Nectriopsis_1		Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	92.118	100
FOTU_10433	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1	Cortinarius ectypus 		0	0
FOTU_10434	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_10435									0	0
FOTU_10436									0	0
FOTU_10437									0	0
FOTU_10438									0	0
FOTU_10439	Fungi_1								0	0
FOTU_10440									0	0
FOTU_10441	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_10442	Fungi_1	Mortierellomycota_1							0	0
FOTU_10443									0	0
FOTU_10444	Rhizaria_1	Cercozoa_1							0	0
FOTU_10445									0	0
FOTU_10446	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Psathyrella_1	Psathyrella ammophila 		0	0
FOTU_10447									0	0
FOTU_10448									0	0
FOTU_10449									0	0
FOTU_10450	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	83.981	100
FOTU_10451									0	0
FOTU_10452									0	0
FOTU_10453									0	0
FOTU_10454	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1	Pseudeurotium_1			0	0
FOTU_10455									0	0
FOTU_10456	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_10457	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_10458									0	0
FOTU_10459	Fungi_1	Basidiomycota_1	Ustilaginomycetes_1	Ustilaginales_1	Ustilaginaceae_1	Pseudozyma_1			0	0
FOTU_10460	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1	Ramicandelaberaceae_1	Ramicandelaber_1			0	0
FOTU_10461									0	0
FOTU_10462									0	0
FOTU_10463	Fungi_1	Rozellomycota_1							0	0
FOTU_10464	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_10465									0	0
FOTU_10466	Metazoa_1	Rotifera_1	Eurotatoria_1	Ploima_1	Brachionidae_1				0	0
FOTU_10467	Fungi_1	Aphelidiomycota_1							0	0
FOTU_10468	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Kappamycetaceae_1	Kappamyces_1			0	0
FOTU_10469	Fungi_1								0	0
FOTU_10470									0	0
FOTU_10471									0	0
FOTU_10472									0	0
FOTU_10473	Rhizaria_1	Cercozoa_1							0	0
FOTU_10474	Fungi_1	Chytridiomycota_1							0	0
FOTU_10475	Fungi_1	Blastocladiomycota_1	Blastocladiomycetes_1	Blastocladiales_1					0	0
FOTU_10476	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Auriculariales_1					0	0
FOTU_10477	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_10478									0	0
FOTU_10479	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1			Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales	93.064	85
FOTU_10480									0	0
FOTU_10481	Rhizaria_1	Cercozoa_1							0	0
FOTU_10482	Fungi_1	Ascomycota_1						Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	86.957	100
FOTU_10483	Fungi_1								0	0
FOTU_10484	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella reticulata 		0	0
FOTU_10485	Rhizaria_1	Cercozoa_1							0	0
FOTU_10486	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_10487	Fungi_1	Basidiomycota_1	Tremellomycetes_1						0	0
FOTU_10488	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_10489	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Stephanosporaceae_1	Cristinia_1	Cristinia helvetica 		0	0
FOTU_10490	Rhizaria_1	Cercozoa_1							0	0
FOTU_10491	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_10492	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Ramularia_1		Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	84.091	87
FOTU_10493									0	0
FOTU_10494	Fungi_1								0	0
FOTU_10495	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1		Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	79.327	100
FOTU_10496	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Setophaeosphaeria_1				0	0
FOTU_10497	Rhizaria_1	Cercozoa_1							0	0
FOTU_10498	Fungi_1								0	0
FOTU_10499	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1				0	0
FOTU_10500									0	0
FOTU_10501	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1			0	0
FOTU_10502									0	0
FOTU_10503									0	0
FOTU_10504									0	0
FOTU_10505	Fungi_1	Ascomycota_1						Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	78.744	99
FOTU_10506	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_10507	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1			Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	89.163	100
FOTU_10508									0	0
FOTU_10509	Fungi_1	Rozellomycota_1							0	0
FOTU_10510									0	0
FOTU_10511	Rhizaria_1	Cercozoa_1							0	0
FOTU_10512	Rhizaria_1	Cercozoa_1							0	0
FOTU_10513									0	0
FOTU_10514	Rhizaria_1	Cercozoa_1							0	0
FOTU_10515	Fungi_1								0	0
FOTU_10516									0	0
FOTU_10517									0	0
FOTU_10518	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	79.024	100
FOTU_10519									0	0
FOTU_10520	Fungi_1	Basidiomycota_1	Malasseziomycetes_1	Malasseziales_1	Malasseziaceae_1	Malassezia_1			0	0
FOTU_10521	Rhizaria_1	Cercozoa_1							0	0
FOTU_10522									0	0
FOTU_10523	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_10524									0	0
FOTU_10525	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Alternaria_1			0	0
FOTU_10526									0	0
FOTU_10527	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1				0	0
FOTU_10528	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1					0	0
FOTU_10529	Fungi_1								0	0
FOTU_10530	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Trichocomaceae_1	Talaromyces_1		Fungi-CHH55,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces,s__Talaromyces_domesticus	97.030	100
FOTU_10531									0	0
FOTU_10532									0	0
FOTU_10533									0	0
FOTU_10534									0	0
FOTU_10535	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Rickenellaceae_1	Peniophorella_1			0	0
FOTU_10536	Fungi_1								0	0
FOTU_10537									0	0
FOTU_10538	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1			Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	83.663	100
FOTU_10539									0	0
FOTU_10540	Fungi_1	Ascomycota_1	Dothideomycetes_1	Jahnulales_1	Aliquandostipitaceae_1	Jahnula_1			0	0
FOTU_10541									0	0
FOTU_10542									0	0
FOTU_10543									0	0
FOTU_10544	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Hymenoscyphus_1	Hymenoscyphus menthae 		0	0
FOTU_10545	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_10546									0	0
FOTU_10547									0	0
FOTU_10548	Fungi_1								0	0
FOTU_10549	Rhizaria_1	Cercozoa_1							0	0
FOTU_10550	Fungi_1	Ascomycota_1							0	0
FOTU_10551	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Incrustoporiaceae_1	Tyromyces_1	Tyromyces chioneus 		0	0
FOTU_10552	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Agaricaceae_1	Agaricus_1			0	0
FOTU_10553									0	0
FOTU_10554	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1	Piptocephalidaceae_1	Syncephalis_1			0	0
FOTU_10555									0	0
FOTU_10556									0	0
FOTU_10557									0	0
FOTU_10558									0	0
FOTU_10559									0	0
FOTU_10560									0	0
FOTU_10561	Fungi_1								0	0
FOTU_10562	Fungi_1	Ascomycota_1	Dothideomycetes_1	Cladosporiales_1	Cladosporiaceae_1	Cladosporium_1	Cladosporium aphidis 	Fungi-ZANF35,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Cladosporiaceae,g__Cladosporium	95.767	94
FOTU_10563									0	0
FOTU_10564	Rhizaria_1	Cercozoa_1							0	0
FOTU_10565	Rhizaria_1	Cercozoa_1							0	0
FOTU_10566	Fungi_1								0	0
FOTU_10567									0	0
FOTU_10568	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Teratosphaeriaceae_1	Devriesia_1		Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	79.885	85
FOTU_10569	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Lycoperdaceae_1				0	0
FOTU_10570									0	0
FOTU_10571	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1	Cortinarius illuminoides 		0	0
FOTU_10572	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Chaetomium_1			0	0
FOTU_10573	Fungi_1	Basidiomycota_1	Wallemiomycetes_1	Wallemiales_1	Wallemiaceae_1	Wallemia_1	Wallemia ichthyophaga 		0	0
FOTU_10574	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lophiotremataceae_1	Atrocalyx_1		Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	81.707	82
FOTU_10575									0	0
FOTU_10576									0	0
FOTU_10577									0	0
FOTU_10578									0	0
FOTU_10579									0	0
FOTU_10580									0	0
FOTU_10581									0	0
FOTU_10582	Rhizaria_1	Cercozoa_1							0	0
FOTU_10583	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1					0	0
FOTU_10584	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia epilithographicola 		0	0
FOTU_10585	Fungi_1								0	0
FOTU_10586									0	0
FOTU_10587	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Corticiales_1					0	0
FOTU_10588	Fungi_1	Rozellomycota_1							0	0
FOTU_10589									0	0
FOTU_10590									0	0
FOTU_10591									0	0
FOTU_10592									0	0
FOTU_10593	Fungi_1								0	0
FOTU_10594	Rhizaria_1	Cercozoa_1							0	0
FOTU_10595	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1					0	0
FOTU_10596									0	0
FOTU_10597									0	0
FOTU_10598	Rhizaria_1	Cercozoa_1							0	0
FOTU_10599	Fungi_1	Ascomycota_1							0	0
FOTU_10600	Fungi_1								0	0
FOTU_10601									0	0
FOTU_10602	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lentitheciaceae_1	Darksidea_1			0	0
FOTU_10603	Fungi_1								0	0
FOTU_10604	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Humicola_1		Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	78.191	94
FOTU_10605									0	0
FOTU_10606	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1					0	0
FOTU_10607	Fungi_1	Glomeromycota_1	Glomeromycetes_1						0	0
FOTU_10608	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Melanommataceae_1	Herpotrichia_1			0	0
FOTU_10609									0	0
FOTU_10610									0	0
FOTU_10611	Metazoa_1								0	0
FOTU_10612	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Trichomeriaceae_1	Knufia_1			0	0
FOTU_10613	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Scytalidium_1			0	0
FOTU_10614	Fungi_1							Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	97.500	100
FOTU_10615									0	0
FOTU_10616	Rhizaria_1	Cercozoa_1							0	0
FOTU_10617	Fungi_1	Ascomycota_1	Sordariomycetes_1	Ophiostomatales_1	Ophiostomataceae_1	Hawksworthiomyces_1	Hawksworthiomyces sp  		0	0
FOTU_10618									0	0
FOTU_10619									0	0
FOTU_10620	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Coprinopsis_1	Coprinopsis echinospora 		0	0
FOTU_10621	Fungi_1	Ascomycota_1	Sordariomycetes_1					Fungi-CCHF3B,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis	93.909	97
