OTU,Kingdom,Phylum,Class,Order,Family ,Genus
BOTU_6378,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
BOTU_6437,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata
BOTU_6402,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14
BOTU_6428,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
BOTU_6386,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured
BOTU_6436,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_6401,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter
BOTU_6434,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium
BOTU_6422,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified
BOTU_6373,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
BOTU_6432,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia
BOTU_6343,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea
BOTU_6380,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
BOTU_6375,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_6430,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
BOTU_6408,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6368,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus
BOTU_6393,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified
BOTU_6450,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
BOTU_6390,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured_bacterium
BOTU_6464,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6423,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter
BOTU_6370,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,uncultured
BOTU_6410,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,OPB41,OPB41
BOTU_6467,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus
BOTU_6419,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_6459,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydiaceae
BOTU_6472,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_6461,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group
BOTU_6500,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6462,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia
BOTU_6447,Bacteria,Acidobacteriota,Acidobacteriae,unidentified,unidentified,unidentified
BOTU_6480,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6377,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group
BOTU_6427,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter
BOTU_6475,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_6445,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group
BOTU_6492,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
BOTU_6476,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2
BOTU_6477,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b
BOTU_6454,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured
BOTU_6404,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,unidentified
BOTU_6446,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter
BOTU_6470,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
BOTU_6488,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
BOTU_6484,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,uncultured
BOTU_6485,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
BOTU_6465,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12
BOTU_6497,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6395,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6406,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella
BOTU_6443,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_6407,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pannonibacter
BOTU_6448,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured
BOTU_6457,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6421,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,unidentified,unidentified
BOTU_6438,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae
BOTU_6439,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BOTU_6483,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_6507,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae
BOTU_6452,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
BOTU_6453,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6469,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,unidentified
BOTU_6426,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BOTU_6449,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,unidentified
BOTU_6435,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6468,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
BOTU_6478,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
BOTU_6431,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
BOTU_6506,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast
BOTU_6456,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,unidentified
BOTU_6514,Bacteria,Dependentiae,Babeliae,Babeliales,uncultured_bacterium,unidentified
BOTU_6441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
BOTU_6503,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_6482,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22
BOTU_6524,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured
BOTU_6490,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia
BOTU_6504,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
BOTU_6474,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured
BOTU_6521,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8
BOTU_6499,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B)
BOTU_6440,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6509,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured
BOTU_6466,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
BOTU_6549,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured
BOTU_6502,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
BOTU_6463,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncultured,uncultured
BOTU_6516,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured
BOTU_6455,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified
BOTU_6479,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_6495,Bacteria,Myxococcota,Polyangia,Polyangiales,unidentified,unidentified
BOTU_6498,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14
BOTU_6543,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6536,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6444,Bacteria,Firmicutes,Limnochordia,Limnochordia,Limnochordia,Hydrogenispora
BOTU_6517,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae
BOTU_6515,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_6489,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119
BOTU_6494,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
BOTU_6522,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured
BOTU_6542,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
BOTU_6486,Bacteria,Acidobacteriota,AT-s3-28,AT-s3-28,AT-s3-28,AT-s3-28
BOTU_6544,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781
BOTU_6458,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6535,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2
BOTU_6473,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_6538,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003
BOTU_6487,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured_bacterium
BOTU_6531,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_6496,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
BOTU_6537,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_6520,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
BOTU_6513,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified
BOTU_6493,Bacteria,Actinobacteriota,Actinobacteria,Glycomycetales,Glycomycetaceae,uncultured
BOTU_6533,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
BOTU_6510,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
BOTU_6550,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_6519,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14
BOTU_6511,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_6575,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6573,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
BOTU_6481,Bacteria,Actinobacteriota,Actinobacteria,Euzebyales,Euzebyaceae,Euzebya
BOTU_6530,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_6556,Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88
BOTU_6508,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified
BOTU_6540,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
BOTU_6574,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured_bacterium
BOTU_6545,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_6553,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales
BOTU_6529,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified
BOTU_6528,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured
BOTU_6471,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix
BOTU_6505,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
BOTU_6566,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
BOTU_6572,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
BOTU_6491,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea
BOTU_6526,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured
BOTU_6580,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_6552,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group
BOTU_6539,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6512,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
BOTU_6603,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III
BOTU_6534,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus
BOTU_6591,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
BOTU_6601,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_6599,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_6555,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25
BOTU_6523,Bacteria,Firmicutes,Limnochordia,MBA03,MBA03,MBA03
BOTU_6570,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified
BOTU_6587,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6525,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
BOTU_6589,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,unidentified
BOTU_6571,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionales,Vampirovibrionales
BOTU_6593,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_6501,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6548,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,unidentified,unidentified
BOTU_6579,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
BOTU_6568,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured
BOTU_6518,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,unidentified
BOTU_6604,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
BOTU_6606,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_6619,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria
BOTU_6546,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6561,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,uncultured
BOTU_6608,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_6547,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6602,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
BOTU_6623,Bacteria,Patescibacteria,Parcubacteria,unidentified,unidentified,unidentified
BOTU_6616,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6563,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured
BOTU_6586,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_6643,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6527,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured_bacterium
BOTU_6585,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41
BOTU_6618,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_6558,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1
BOTU_6596,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota
BOTU_6625,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured
BOTU_6611,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
BOTU_6636,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6560,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea
BOTU_6614,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17
BOTU_6559,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_6554,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
BOTU_6565,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17
BOTU_6641,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6567,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
BOTU_6624,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,unidentified
BOTU_6634,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6576,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
BOTU_6621,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
BOTU_6564,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified
BOTU_6581,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified
BOTU_6600,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured
BOTU_6630,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas
BOTU_6648,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified
BOTU_6592,Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,0319-7L14,0319-7L14
BOTU_6532,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
BOTU_6610,Bacteria,Acidobacteriota,Subgroup_25,Subgroup_25,Subgroup_25,Subgroup_25
BOTU_6588,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_6661,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
BOTU_6607,Bacteria,Acidobacteriota,Subgroup_25,Subgroup_25,Subgroup_25,Subgroup_25
BOTU_6631,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
BOTU_6541,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6633,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
BOTU_6598,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_6584,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
BOTU_6569,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6551,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified
BOTU_6642,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
BOTU_6654,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unidentified
BOTU_6562,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella
BOTU_6557,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6635,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
BOTU_6640,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190
BOTU_6655,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium
BOTU_6594,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6645,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
BOTU_6597,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified
BOTU_6583,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256
BOTU_6651,Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88
BOTU_6652,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10
BOTU_6672,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
BOTU_6656,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49
BOTU_6657,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
BOTU_6665,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6660,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter
BOTU_6612,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas
BOTU_6613,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter
BOTU_6577,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus
BOTU_6609,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales
BOTU_6649,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_6628,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256
BOTU_6675,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured
BOTU_6632,Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio
BOTU_6678,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured
BOTU_6578,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_6644,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified
BOTU_6673,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,unidentified
BOTU_6691,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_6681,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_6615,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoactinomycetaceae
BOTU_6617,Bacteria,Firmicutes,Limnochordia,Limnochordia,Limnochordia,Hydrogenispora
BOTU_6637,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_6719,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_6595,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BOTU_6669,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_6650,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
BOTU_6706,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured
BOTU_6664,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group
BOTU_6605,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BOTU_6698,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured
BOTU_6700,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
BOTU_6639,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured
